579,0.11,0.05,1.03,0.00,0.00,0.02
581,0.11,0.05,1.04,0.00,0.00,0.02
583,0.11,0.05,1.03,0.00,0.00,0.02
585,0.11,0.05,1.03,0.00,0.00,0.02
587,0.11,0.05,1.03,0.00,0.00,0.03
589,0.11,0.05,1.02,0.00,0.00,0.04
591,0.11,0.05,1.03,0.00,0.00,0.05
593,0.11,0.05,1.02,0.00,0.00,0.02
595,0.11,0.05,1.03,0.00,0.00,0.03
597,0.11,0.05,1.03,0.00,0.00,0.04
599,0.11,0.05,1.01,0.00,0.00,0.03
602,0.11,0.05,1.01,0.00,0.00,0.02
604,0.11,0.05,1.01,0.00,0.00,0.03
606,0.11,0.05,1.00,0.00,0.00,0.01
608,0.11,0.05,1.00,0.00,0.00,0.01
610,0.11,0.05,1.02,0.00,0.00,0.04
612,0.11,0.05,1.05,0.00,0.00,0.06
614,0.11,0.05,1.02,0.00,0.00,0.05
616,0.11,0.05,1.01,0.00,0.00,0.03
618,0.11,0.05,1.01,0.00,0.00,0.04
620,0.11,0.05,1.01,0.00,0.00,0.02
622,0.11,0.05,1.03,0.00,0.00,0.05
624,0.11,0.05,1.04,0.00,0.00,0.06
626,0.11,0.05,1.03,0.00,0.00,0.05
628,0.11,0.05,1.04,0.00,0.00,0.05
630,0.11,0.05,1.01,0.00,0.00,0.05
632,0.11,0.05,1.01,0.00,0.00,0.04
634,0.11,0.05,1.03,0.00,0.00,0.06
636,0.11,0.05,1.03,0.00,0.00,0.05
638,0.11,0.05,1.04,0.00,0.00,0.06
640,0.11,0.05,1.03,0.00,0.00,0.05
642,0.11,0.05,1.03,0.00,0.00,0.05
644,0.11,0.05,1.03,0.00,0.00,0.06
646,0.11,0.05,1.03,0.00,0.00,0.05
649,0.11,0.05,1.00,0.00,0.00,0.06
651,0.11,0.05,1.02,0.00,0.00,0.05
653,0.11,0.05,1.03,0.00,0.00,0.06
655,0.11,0.05,1.03,0.00,0.00,0.06
657,0.11,0.05,1.04,0.00,0.00,0.05
659,0.11,0.05,1.03,0.00,0.00,0.06
661,0.11,0.05,1.04,0.00,0.00,0.06
663,0.11,0.05,1.04,0.00,0.00,0.06
665,0.10,0.05,1.03,0.00,0.00,0.06
667,0.10,0.05,1.04,0.00,0.00,0.05
669,0.10,0.05,1.06,0.00,0.00,0.05
671,0.10,0.05,1.02,0.00,0.00,0.06
673,0.10,0.05,1.03,0.00,0.00,0.06
675,0.10,0.05,1.02,0.00,0.00,0.06
677,0.10,0.05,1.02,0.00,0.00,0.05
679,0.10,0.05,1.02,0.00,0.00,0.05
681,0.10,0.05,1.03,0.00,0.00,0.05
683,0.10,0.05,1.03,0.00,0.00,0.04
685,0.10,0.05,1.02,0.00,0.00,0.05
687,0.10,0.05,1.01,0.00,0.00,0.05
689,0.10,0.05,1.01,0.00,0.00,0.05
691,0.10,0.05,1.04,0.00,0.00,0.04
