876,0.037,0.019,0.990,0.003,0.001,0.129
878,0.038,0.019,0.979,0.002,0.001,0.100
880,0.038,0.019,0.979,0.002,0.001,0.099
El: -62.61
882,0.038,0.019,0.985,0.002,0.001,0.096
884,0.037,0.019,0.973,0.002,0.001,0.102
886,0.038,0.019,0.985,0.002,0.001,0.097
888,0.037,0.019,1.000,0.003,0.002,0.152
890,0.038,0.019,0.985,0.002,0.001,0.097
El: -62.59
892,0.037,0.019,0.988,0.002,0.001,0.107
895,0.036,0.019,0.942,0.003,0.001,0.117
897,0.035,0.019,0.954,0.002,0.002,0.147
899,0.035,0.019,0.923,0.002,0.001,0.111
901,0.036,0.019,0.944,0.002,0.001,0.120
El: -62.57
903,0.035,0.018,1.006,0.002,0.003,0.175
905,0.035,0.019,0.946,0.002,0.002,0.141
907,0.036,0.019,0.960,0.002,0.002,0.146
909,0.034,0.019,0.927,0.002,0.002,0.132
911,0.034,0.018,0.956,0.001,0.002,0.148
El: -62.55
913,0.034,0.019,0.942,0.001,0.002,0.138
915,0.035,0.019,0.948,0.001,0.002,0.137
917,0.035,0.019,0.948,0.001,0.002,0.137
919,0.034,0.018,0.971,0.001,0.002,0.152
El: -62.53
921,0.034,0.019,0.927,0.001,0.002,0.135
923,0.034,0.018,0.948,0.000,0.002,0.128
925,0.034,0.017,1.006,0.000,0.003,0.156
927,0.034,0.018,0.954,0.001,0.002,0.136
929,0.034,0.018,0.977,0.000,0.002,0.141
El: -62.51
931,0.034,0.017,1.013,0.001,0.003,0.146
933,0.034,0.017,1.042,0.001,0.002,0.144
935,0.034,0.017,1.006,0.000,0.003,0.149
937,0.034,0.018,0.992,0.000,0.002,0.144
939,0.034,0.017,1.058,0.001,0.003,0.168
El: -62.50
941,0.034,0.017,1.021,0.000,0.002,0.151
943,0.034,0.016,1.094,0.000,0.003,0.216
945,0.034,0.016,1.071,0.001,0.002,0.135
947,0.034,0.016,1.073,0.001,0.002,0.150
949,0.034,0.017,1.006,0.000,0.003,0.160
El: -62.48
951,0.034,0.017,1.044,0.001,0.003,0.157
953,0.034,0.016,1.048,0.001,0.002,0.136
955,0.034,0.016,1.108,0.000,0.002,0.131
957,0.034,0.016,1.081,0.002,0.003,0.222
960,0.034,0.017,1.027,0.001,0.003,0.152
El: -62.46
962,0.034,0.015,1.108,0.001,0.002,0.148
964,0.034,0.015,1.123,0.001,0.002,0.195
966,0.034,0.017,1.013,0.001,0.003,0.180
968,0.033,0.016,1.048,0.002,0.002,0.146
970,0.034,0.016,1.094,0.001,0.002,0.134
El: -62.44
972,0.034,0.016,1.079,0.002,0.002,0.140
974,0.034,0.016,1.092,0.001,0.002,0.120
976,0.033,0.015,1.129,0.002,0.001,0.107
978,0.033,0.015,1.133,0.002,0.002,0.173
980,0.032,0.015,1.087,0.003,0.001,0.119
El: -62.42
982,0.033,0.016,1.021,0.002,0.003,0.136
984,0.032,0.016,1.015,0.002,0.002,0.174
