1284,0.11,0.05,1.05
1286,0.11,0.05,1.05
1288,0.11,0.05,1.05
1290,0.11,0.05,1.05
1292,0.11,0.05,1.05
1294,0.11,0.05,1.05
1296,0.12,0.05,1.09
1298,0.11,0.05,1.15
1300,0.12,0.05,1.09
1302,0.11,0.06,0.96
1304,0.11,0.05,1.05
1306,0.11,0.05,1.05
1308,0.12,0.05,1.20
1310,0.11,0.05,1.05
1312,0.12,0.05,1.09
1314,0.11,0.05,1.05
1316,0.11,0.05,1.05
1319,0.12,0.05,1.09
1321,0.11,0.05,1.05
1323,0.12,0.05,1.09
1325,0.12,0.05,1.09
1327,0.12,0.05,1.09
1329,0.12,0.05,1.09
1331,0.12,0.05,1.09
1333,0.12,0.05,1.09
1335,0.12,0.05,1.09
1337,0.12,0.05,1.09
1339,0.12,0.06,1.00
1341,0.12,0.05,1.09
1343,0.12,0.06,1.00
1345,0.12,0.05,1.14
1347,0.12,0.05,1.09
1349,0.12,0.06,1.00
1351,0.12,0.05,1.09
1353,0.12,0.05,1.09
1355,0.12,0.05,1.09
1357,0.12,0.05,1.09
1359,0.12,0.06,1.04
1361,0.12,0.05,1.09
1363,0.12,0.05,1.14
1365,0.12,0.06,1.04
1367,0.12,0.06,1.04
1369,0.12,0.05,1.14
1371,0.12,0.05,1.14
1373,0.12,0.05,1.14
1375,0.12,0.06,1.00
1377,0.12,0.05,1.14
1379,0.12,0.06,1.00
1381,0.12,0.06,1.04
1384,0.13,0.06,1.08
1386,0.12,0.06,1.04
1388,0.12,0.05,1.14
1390,0.13,0.05,1.18
1392,0.13,0.06,1.08
1394,0.12,0.06,1.04
1396,0.12,0.06,1.04
1398,0.13,0.06,1.08
1400,0.13,0.05,1.18
1402,0.12,0.06,1.04
1404,0.13,0.06,1.08
1406,0.12,0.06,1.04
1408,0.13,0.06,1.08
1410,0.13,0.06,1.08
1412,0.13,0.06,1.12
1414,0.13,0.06,1.00
1416,0.13,0.06,1.12
1418,0.13,0.06,1.00
1420,0.13,0.06,1.08
1422,0.13,0.06,1.08
1424,0.13,0.06,1.00
1426,0.13,0.06,1.08
1428,0.13,0.06,1.12
1430,0.13,0.06,1.08
1432,0.13,0.06,1.12
1434,0.13,0.06,1.04
1436,0.13,0.06,1.04
1438,0.13,0.06,1.04
1440,0.13,0.06,1.04
1442,0.13,0.06,1.04
1444,0.13,0.06,1.12
1446,0.13,0.06,1.04
1448,0.13,0.06,1.12
1451,0.13,0.06,1.04
1453,0.13,0.06,1.04
1455,0.13,0.06,1.12
1457,0.14,0.06,1.17
1459,0.14,0.06,1.08
1461,0.14,0.06,1.08
1463,0.13,0.06,1.04
1465,0.13,0.06,1.04
1467,0.14,0.06,1.08
1469,0.14,0.06,1.17
1471,0.14,0.06,1.08
1473,0.13,0.06,1.04
1475,0.14,0.06,1.08
1477,0.14,0.06,1.08
1479,0.14,0.06,1.08
1481,0.14,0.06,1.08
1483,0.14,0.06,1.08
1485,0.14,0.06,1.08
1487,0.14,0.06,1.08
1489,0.14,0.07,1.00
1491,0.14,0.07,1.00
1493,0.14,0.06,1.08
1495,0.14,0.06,1.08
1497,0.14,0.06,1.08
1499,0.14,0.06,1.12
1501,0.14,0.06,1.08
1503,0.14,0.07,1.00
1505,0.14,0.06,1.12
1507,0.14,0.06,1.12
1509,0.14,0.06,1.12
1511,0.14,0.07,1.00
1513,0.14,0.06,1.12
1516,0.14,0.06,1.12
1518,0.14,0.07,1.04
1520,0.14,0.06,1.12
1522,0.14,0.06,1.12
1524,0.14,0.07,1.04
1526,0.14,0.06,1.12
1528,0.15,0.07,1.07
1530,0.14,0.07,1.04
1532,0.14,0.06,1.12
1534,0.14,0.07,1.04
1536,0.14,0.07,1.04
1538,0.14,0.07,1.04
1540,0.14,0.07,1.04
1542,0.14,0.07,1.04
1544,0.15,0.07,1.07
1546,0.14,0.07,1.04
1548,0.15,0.06,1.15
1550,0.15,0.07,1.07
1552,0.15,0.07,1.07
1554,0.15,0.07,1.07
1556,0.15,0.07,1.00
1558,0.15,0.07,1.07
1560,0.15,0.07,1.00
1562,0.15,0.07,1.11
1564,0.15,0.07,1.07
1566,0.15,0.07,1.07
1568,0.15,0.07,1.11
1570,0.15,0.07,1.11
1572,0.15,0.07,1.11
1574,0.15,0.07,1.07
1576,0.15,0.07,1.11
1578,0.15,0.07,1.03
1580,0.15,0.07,1.03
1583,0.15,0.07,1.03
1585,0.15,0.07,1.03
1587,0.15,0.07,1.03
1589,0.16,0.07,1.07
1591,0.15,0.07,1.11
1593,0.15,0.07,1.03
1595,0.16,0.07,1.07
1597,0.16,0.07,1.07
1599,0.16,0.07,1.07
1601,0.16,0.07,1.07
1603,0.16,0.07,1.07
1605,0.16,0.07,1.07
1607,0.16,0.07,1.07
1609,0.16,0.07,1.07
1611,0.16,0.07,1.07
1613,0.16,0.07,1.07
1615,0.16,0.07,1.07
1617,0.16,0.07,1.10
1619,0.16,0.07,1.07
1621,0.16,0.07,1.10
1623,0.16,0.07,1.10
1625,0.16,0.07,1.10
1627,0.16,0.07,1.10
1629,0.16,0.07,1.07
1631,0.16,0.07,1.07
1633,0.16,0.07,1.10
1635,0.16,0.07,1.10
1637,0.16,0.07,1.10
1639,0.16,0.08,1.00
1641,0.16,0.07,1.10
1643,0.16,0.07,1.10
1645,0.16,0.07,1.10
1648,0.16,0.07,1.10
1650,0.16,0.07,1.10
1652,0.16,0.07,1.10
1654,0.16,0.07,1.10
1656,0.16,0.07,1.10
1658,0.16,0.07,1.10
1660,0.16,0.08,1.03
1662,0.16,0.07,1.10
1664,0.16,0.07,1.10
1666,0.16,0.07,1.10
1668,0.16,0.08,1.03
1670,0.16,0.07,1.10
1672,0.17,0.07,1.13
1674,0.16,0.08,1.03
1676,0.16,0.08,1.03
1678,0.16,0.07,1.10
1680,0.17,0.08,1.06
1682,0.16,0.08,1.03
1684,0.16,0.08,1.03
1686,0.17,0.07,1.13
1688,0.17,0.08,1.06
1690,0.17,0.08,1.06
1692,0.17,0.08,1.06
1694,0.17,0.08,1.09
1696,0.17,0.08,1.09
1698,0.17,0.08,1.06
1700,0.17,0.08,1.06
1702,0.17,0.08,1.06
1704,0.17,0.08,1.09
1706,0.17,0.08,1.09
1708,0.17,0.08,1.09
1710,0.17,0.08,1.09
1712,0.17,0.08,1.09
1715,0.17,0.08,1.09
1717,0.17,0.08,1.03
1719,0.17,0.08,1.09
1721,0.17,0.08,1.03
1723,0.17,0.08,1.09
1725,0.18,0.08,1.06
1727,0.17,0.08,1.03
1729,0.17,0.08,1.09
1731,0.17,0.08,1.03
1733,0.18,0.08,1.06
1735,0.18,0.08,1.06
1737,0.18,0.08,1.06
1739,0.18,0.08,1.12
1741,0.18,0.08,1.12
1743,0.18,0.08,1.06
1745,0.18,0.08,1.06
1747,0.18,0.08,1.06
1749,0.18,0.08,1.06
1751,0.18,0.08,1.09
1753,0.18,0.08,1.06
1755,0.18,0.08,1.09
1757,0.18,0.08,1.06
1759,0.18,0.08,1.06
1761,0.18,0.08,1.16
1763,0.18,0.08,1.06
1765,0.18,0.08,1.16
1767,0.18,0.08,1.09
1769,0.18,0.08,1.09
1771,0.18,0.09,1.03
1773,0.18,0.08,1.09
1775,0.18,0.08,1.09
1777,0.18,0.09,1.03
1780,0.18,0.09,1.03
1782,0.19,0.09,1.06
1784,0.19,0.08,1.12
1786,0.19,0.08,1.12
1788,0.19,0.09,1.06
1790,0.19,0.08,1.12
1792,0.19,0.08,1.12
1794,0.19,0.09,1.06
1796,0.19,0.09,1.08
1798,0.19,0.09,1.06
1800,0.19,0.09,1.08
1802,0.19,0.09,1.08
1804,0.19,0.09,1.06
1806,0.19,0.09,1.08
1808,0.19,0.09,1.08
1810,0.20,0.09,1.11
1812,0.19,0.09,1.08
1814,0.19,0.09,1.08
1816,0.20,0.09,1.11
1818,0.20,0.09,1.05
1820,0.20,0.09,1.05
1822,0.20,0.09,1.05
1824,0.20,0.09,1.11
1826,0.20,0.09,1.11
1828,0.20,0.09,1.08
1830,0.20,0.09,1.11
1832,0.20,0.09,1.05
1834,0.20,0.09,1.05
1836,0.20,0.09,1.05
1838,0.20,0.09,1.05
1840,0.20,0.09,1.11
1842,0.20,0.09,1.05
1844,0.20,0.09,1.11
1847,0.20,0.09,1.08
1849,0.20,0.09,1.14
1851,0.20,0.09,1.05
1853,0.20,0.09,1.08
1855,0.20,0.09,1.08
1857,0.20,0.09,1.08
1859,0.20,0.09,1.08
1861,0.20,0.09,1.08
1863,0.20,0.09,1.08
1865,0.20,0.09,1.08
1867,0.20,0.09,1.08
1869,0.20,0.10,1.03
1871,0.20,0.09,1.08
1873,0.21,0.09,1.11
1875,0.20,0.09,1.08
1877,0.20,0.09,1.08
1879,0.20,0.09,1.08
1881,0.20,0.09,1.08
1883,0.21,0.10,1.05
1885,0.21,0.09,1.11
1887,0.20,0.09,1.08
1889,0.20,0.09,1.08
1891,0.21,0.10,1.05
1893,0.21,0.10,1.05
1895,0.21,0.09,1.11
1897,0.21,0.10,1.05
1899,0.21,0.09,1.11
1901,0.21,0.09,1.11
1903,0.21,0.09,1.11
1905,0.21,0.10,1.05
1907,0.21,0.09,1.11
1909,0.21,0.10,1.05
1912,0.21,0.10,1.05
1914,0.21,0.09,1.11
1916,0.21,0.09,1.11
1918,0.21,0.10,1.05
1920,0.21,0.10,1.05
1922,0.21,0.10,1.08
1924,0.21,0.09,1.11
1926,0.21,0.10,1.08
1928,0.21,0.10,1.08
1930,0.21,0.10,1.08
1932,0.21,0.10,1.08
1934,0.21,0.10,1.08
1936,0.21,0.10,1.08
1938,0.21,0.10,1.05
1940,0.21,0.10,1.05
1942,0.21,0.10,1.08
1944,0.21,0.10,1.08
1946,0.21,0.10,1.08
1948,0.21,0.10,1.08
1950,0.21,0.10,1.08
1952,0.21,0.10,1.08
1954,0.21,0.10,1.08
1956,0.21,0.10,1.08
1958,0.22,0.10,1.05
